,Silhouette,DB
3,0.31656004409628846,1.1378898231059231
4,0.2852499966306512,1.1787553555162402
5,0.25372799515360045,1.2746070412316282
6,0.21884309015897707,1.3540367807629574
7,0.2259175434301181,1.3016155774201026
8,0.22497985280651098,1.2831081789830505
9,0.22127839904206573,1.2784144467767975
10,0.21426064516408586,1.3156897029581878
11,0.22096211866726118,1.2940964534986996
12,0.21627606333222463,1.3064203187129826
13,0.2167427191425489,1.2854353412549315
14,0.21858928594493893,1.278373610182428
