,Silhouette,DB
3,0.4195458350874749,0.7795926053439467
4,0.3624046956563784,0.865361048085505
5,0.31153501023124824,0.9878841718610388
6,0.2803975252963274,1.0624052225382024
7,0.28484341684042114,1.0416942040690265
8,0.2743556085483991,1.0603432284263818
9,0.2692594149006647,1.0442218496708184
10,0.2762804130091823,0.9598468183997605
11,0.25899417845209366,1.1127649846404457
12,0.28299373524787813,1.004841718881009
13,0.26935099172033217,1.0146481280317414
14,0.2579950492635602,1.0392945369497724
