,Silhouette,DB
3,0.34593090697315904,0.9993385122745747
4,0.3739674911525386,0.7904515510020784
5,0.31160005266978724,0.9192240879472692
6,0.28543114412083204,1.0342241786248494
7,0.27470999539798596,1.0592617074201973
8,0.2764200283699504,1.054653124026119
9,0.28465207454340075,1.032266661371387
10,0.2757164808864621,1.0941421513919838
11,0.2819620302596818,1.017236450593976
12,0.26404798233385995,1.0522737156994078
13,0.264856107563408,1.0859081557153467
14,0.26839693692075023,1.06752706832936
