,Silhouette,DB
3,0.38139555527336716,0.9693824926104625
4,0.3628395923419814,0.9942936994756826
5,0.3067508140546342,1.1478958750283887
6,0.30393483035383556,1.1472898944223568
7,0.2686283842990961,1.2107100546051743
8,0.24910601207247518,1.270362158431138
9,0.26456136129853214,1.199159020842739
10,0.2785773553561099,1.0916133662783378
11,0.2708274092766508,1.1249657760228482
12,0.27350551383535,1.1220972892288834
13,0.2630593309019969,1.107515060604461
14,0.23707375383533671,1.1616621659771338
