,Silhouette,DB
3,0.3187910499701782,1.1077333843782649
4,0.30798308893905996,1.1293685639247122
5,0.26186005526497197,1.2471142392324857
6,0.26496225390852896,1.230574707898348
7,0.27791548665744087,1.106827771236323
8,0.2584658512213812,1.1342080752721366
9,0.25113514991609265,1.1562500700065834
10,0.25340168026157034,1.1696288280167173
11,0.25617628726848823,1.113742203201303
12,0.22489371043308365,1.2236352635025634
13,0.24212411014307314,1.1702750909892805
14,0.23338958652950165,1.21035357790555
