,Silhouette,DB
3,0.291369534102449,1.1935555845370536
4,0.28152298646806706,1.1556484917104703
5,0.27221460967795946,1.24532384743608
6,0.27817989658638836,1.1542691766379833
7,0.259843488696903,1.2023704493832432
8,0.24071820999378574,1.1771665199198966
9,0.24399495257886186,1.1736539499420273
10,0.22071368980217482,1.2501932243834406
11,0.24201034670816024,1.0825600626825915
12,0.24399205256817616,1.1024192244722215
13,0.20405242189774966,1.1731614955822514
14,0.2137014658831011,1.0999776515059356
