date,Peak Demand (MW)
2020-02-27,86036
2020-02-28,83806
2020-02-29,76266
2020-03-01,69631
2020-03-02,72079
2020-03-03,73896
2020-03-04,73882
2020-03-05,74473
2020-03-06,76764
2020-03-07,72892
2020-03-08,66769
2020-03-09,71180
2020-03-10,72385
2020-03-11,73381
2020-03-12,72395
2020-03-13,72502
2020-03-14,71902
2020-03-15,71494
2020-03-16,75825
2020-03-17,75134
2020-03-18,74703
2020-03-19,74772
2020-03-20,73207
2020-03-21,72050
2020-03-22,68426
2020-03-23,72955
2020-03-24,71949
2020-03-25,70847
2020-03-26,70329
2020-03-27,69952
2020-03-28,68670
2020-03-29,66053
2020-03-30,66593
2020-03-31,67726
2020-04-01,65777
2020-04-02,64441
2020-04-03,65165
2020-04-04,64216
2020-04-05,61909
2020-04-06,65458
2020-04-07,67830
2020-04-08,70540
2020-04-09,70017
2020-04-10,67651
2020-04-11,61286
2020-04-12,61267
2020-04-13,66821
2020-04-14,67378
2020-04-15,67735
2020-04-16,67425
2020-04-17,65639
2020-04-18,64830
2020-04-19,59622
2020-04-20,63526
2020-04-21,65356
2020-04-22,65303
2020-04-23,65723
2020-04-24,64487
2020-04-25,62801
2020-04-26,60092
2020-04-27,63970
2020-04-28,65633
2020-04-29,64486
2020-04-30,63541
2020-05-01,63013
2020-05-02,64269
2020-05-03,63948
2020-05-04,67913
2020-05-05,67707
2020-05-06,66886
2020-05-07,63781
2020-05-08,64343
2020-05-09,61564
2020-05-10,59026
2020-05-11,65432
2020-05-12,65299
2020-05-13,67574
2020-05-14,68610
2020-05-15,67324
2020-05-16,64943
2020-05-17,65102
2020-05-18,69862
2020-05-19,70088
2020-05-20,68884
2020-05-21,71626
2020-05-22,72478
2020-05-23,70201
2020-05-24,75021
2020-05-25,80193
2020-05-26,88307
2020-05-27,86277
2020-05-28,83121
2020-05-29,78003
2020-05-30,72796
2020-05-31,68858
2020-06-01,80105
2020-06-02,97160
2020-06-03,95611
2020-06-04,94611
2020-06-05,96391
2020-06-06,93861
2020-06-07,85740
2020-06-08,95420
2020-06-09,98087
2020-06-10,95249
2020-06-11,84712
2020-06-12,85611
2020-06-13,83322
2020-06-14,77470
2020-06-15,88776
2020-06-16,94701
2020-06-17,98193
2020-06-18,99571
2020-06-19,98046
2020-06-20,94593
2020-06-21,88328
2020-06-22,89661
2020-06-23,87109
2020-06-24,84250
2020-06-25,91558
2020-06-26,94501
2020-06-27,92775
2020-06-28,97033
2020-06-29,102332
2020-06-30,103259
2020-07-01,104056
