,DB
2,0.8466312992967285
3,1.1043697740401288
4,1.144321013341569
5,1.1512544399143199
6,1.246484446418134
7,1.1569241770137957
8,1.0940592243595137
9,1.090804906209784
10,1.1159961466347132
11,1.1035889553162594
12,1.105581490251388
13,1.111489491382571
14,1.1211709516915127
