,DB
2,0.7338600228178273
3,1.1743618490504013
4,1.1108066543295927
5,1.0151186890198356
6,0.9740182078980143
7,1.0150105229977706
8,1.0620229235219099
9,0.9599884313197822
10,1.0340430507674991
11,0.93652412406549
12,0.9607686426059906
13,0.9674924461837539
14,0.9094825842036396
