,DB
2,0.9740151329972268
3,1.1390125783101663
4,1.215583191892319
5,1.1777077629143073
6,1.2658679196960334
7,1.3017808819677523
8,1.294933644989016
9,1.3427064703946858
10,1.2994826548504481
11,1.243617977213125
12,1.2857592044694102
13,1.3772736607868086
14,1.3404257334943548
