,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9113824385197602
5,1.070522599055596
6,1.0748164103696247
7,1.1481650887661883
8,1.2251029217707803
9,1.0620014179556787
10,1.1191391669109698
11,1.1601758434290692
12,1.1727563111012744
13,1.1423861790825252
14,1.174738708417234
