,DB
2,0.5776765423920475
3,0.7521905542563276
4,0.9636115888662591
5,0.9846565787371142
6,1.0683601276762174
7,1.0921476333439326
8,1.0746474271364679
9,1.0924148172044665
10,1.1361206302513758
11,1.1568092567523156
12,1.1810565942283489
13,1.1974833531888955
14,1.1951080313298734
