,DB
2,0.8803448475282744
3,0.8699011034995316
4,0.8866695089157499
5,0.985300318056842
6,1.0570800935858575
7,1.0895888818705706
8,1.1802110032720359
9,1.2018002545374373
10,1.1890543818734265
11,1.146077901879512
12,1.1078369541328401
13,1.1421759799946463
14,1.142854069604592
