,DB
2,0.9834815469370186
3,1.1270856328071137
4,1.1485960002720428
5,1.184422625968692
6,1.1592427589959753
7,1.2026519827925104
8,1.1242643337721139
9,1.135878158178727
10,1.1859665132524275
11,1.2044586938064978
12,1.160729668641922
13,1.1722208580526317
14,1.172994690539777
