,DB
2,1.1140946490952532
3,1.1100725250891312
4,1.0786972257310652
5,1.1129362270798753
6,1.0142685093832187
7,1.103453238217225
8,1.0542837708323263
9,1.1304779467136308
10,1.1230007145131204
11,1.1158163539266066
12,1.0997456776984382
13,1.18636850264092
14,1.1297675250778452
