date,Peak Demand (MW)
2017-05-13,27675
2017-05-14,25869
2017-05-15,25462
2017-05-16,27950
2017-05-17,27944
2017-05-18,27720
2017-05-19,29086
2017-05-20,30196
2017-05-21,31760
2017-05-22,34144
2017-05-23,36040
2017-05-24,35704
2017-05-25,30660
2017-05-26,28841
2017-05-27,27454
2017-05-28,26234
2017-05-29,27110
2017-05-30,28111
2017-05-31,29462
2017-06-01,28620
2017-06-02,31188
2017-06-03,32463
2017-06-04,30676
2017-06-05,31204
2017-06-06,32856
2017-06-07,31720
2017-06-08,30782
2017-06-09,30015
2017-06-10,29312
2017-06-11,26550
2017-06-12,26118
2017-06-13,28379
2017-06-14,31997
2017-06-15,34353
2017-06-16,38006
2017-06-17,39163
2017-06-18,37851
2017-06-19,43080
2017-06-20,44093
2017-06-21,44182
2017-06-22,43468
2017-06-23,41515
2017-06-24,39448
2017-06-25,35753
2017-06-26,38783
2017-06-27,39970
2017-06-28,38082
2017-06-29,35233
2017-06-30,34724
2017-07-01,34760
2017-07-02,31451
2017-07-03,33983
2017-07-04,36231
2017-07-05,37587
2017-07-06,40800
2017-07-07,44500
2017-07-08,45364
2017-07-09,42832
2017-07-10,42384
2017-07-11,43410
2017-07-12,41629
2017-07-13,40911
2017-07-14,40734
2017-07-15,40627
2017-07-16,39251
2017-07-17,41597
2017-07-18,42629
2017-07-19,39477
2017-07-20,40263
2017-07-21,40143
2017-07-22,39678
2017-07-23,39354
2017-07-24,39213
2017-07-25,37440
2017-07-26,39425
2017-07-27,41322
2017-07-28,42521
2017-07-29,40283
2017-07-30,37267
2017-07-31,39856
2017-08-01,43511
2017-08-02,43996
2017-08-03,44726
2017-08-04,44823
2017-08-05,41859
2017-08-06,37510
2017-08-07,38386
2017-08-08,39866
2017-08-09,40681
2017-08-10,39707
2017-08-11,40383
2017-08-12,40804
2017-08-13,36708
2017-08-14,35269
2017-08-15,35439
2017-08-16,33225
2017-08-17,35600
2017-08-18,37056
2017-08-19,37894
2017-08-20,34524
2017-08-21,34263
2017-08-22,37112
2017-08-23,38669
2017-08-24,37453
2017-08-25,36253
2017-08-26,38669
2017-08-27,40744
2017-08-28,46282
2017-08-29,47349
2017-08-30,46963
2017-08-31,46233
2017-09-01,49636
2017-09-02,49899
2017-09-03,47294
2017-09-04,41974
2017-09-05,42033
2017-09-06,43026
2017-09-07,41373
2017-09-08,38534
2017-09-09,36891
2017-09-10,37733
2017-09-11,42830
2017-09-12,43529
2017-09-13,41002
2017-09-14,34400
2017-09-15,31606
2017-09-16,30466
2017-09-17,29378
2017-09-18,30666
2017-09-19,31904
2017-09-20,31319
2017-09-21,31171
2017-09-22,29438
2017-09-23,28502
2017-09-24,27192
2017-09-25,29754
2017-09-26,31877
2017-09-27,33422
2017-09-28,34634
2017-09-29,35073
2017-09-30,33786
2017-10-01,29751
2017-10-02,28838
2017-10-03,30937
2017-10-04,29700
2017-10-05,30444
2017-10-06,31046
2017-10-07,32367
2017-10-08,30692
2017-10-09,28788
2017-10-10,30722
2017-10-11,30987
2017-10-12,29998
2017-10-13,29777
2017-10-14,29123
2017-10-15,28211
2017-10-16,32623
2017-10-17,33568
2017-10-18,32595
2017-10-19,31880
2017-10-20,30279
2017-10-21,28257
2017-10-22,26970
2017-10-23,35208
2017-10-24,38450
2017-10-25,39251
2017-10-26,38231
2017-10-27,34925
2017-10-28,32781
2017-10-29,29103
2017-10-30,27356
2017-10-31,28836
2017-11-01,27600
2017-11-02,28621
2017-11-03,28360
2017-11-04,27735
2017-11-05,25773
2017-11-06,26596
2017-11-07,29130
2017-11-08,29160
2017-11-09,29913
2017-11-10,29318
2017-11-11,28492
2017-11-12,26315
2017-11-13,26591
2017-11-14,29419
2017-11-15,29249
2017-11-16,29805
2017-11-17,29622
2017-11-18,28785
2017-11-19,26887
2017-11-20,26731
2017-11-21,29335
2017-11-22,30049
2017-11-23,31309
2017-11-24,27094
2017-11-25,28057
2017-11-26,27500
2017-11-27,27495
2017-11-28,29685
2017-11-29,30281
2017-11-30,30274
2017-12-01,29887
2017-12-02,29474
2017-12-03,27547
2017-12-04,27922
2017-12-05,30819
2017-12-06,30667
2017-12-07,30730
2017-12-08,30349
2017-12-09,29825
2017-12-10,28007
2017-12-11,28284
2017-12-12,30737
2017-12-13,30546
2017-12-14,30658
2017-12-15,30350
2017-12-16,29880
2017-12-17,27813
2017-12-18,27893
2017-12-19,30510
2017-12-20,30464
2017-12-21,30888
2017-12-22,30877
2017-12-23,29941
2017-12-24,27971
2017-12-25,26535
2017-12-26,25278
2017-12-27,28728
2017-12-28,29122
2017-12-29,28875
2017-12-30,28683
2017-12-31,26984
2018-01-01,26696
2018-01-02,26003
2018-01-03,28825
2018-01-04,28941
2018-01-05,28563
2018-01-06,28049
2018-01-07,26283
2018-01-08,27248
2018-01-09,29231
2018-01-10,28926
2018-01-11,28785
2018-01-12,28298
2018-01-13,27707
2018-01-14,26241
2018-01-15,26102
2018-01-16,28491
2018-01-17,28412
2018-01-18,28581
2018-01-19,28475
2018-01-20,27972
2018-01-21,26696
2018-01-22,27264
2018-01-23,29074
2018-01-24,28922
2018-01-25,28763
2018-01-26,29064
2018-01-27,28111
2018-01-28,26125
2018-01-29,26534
2018-01-30,29540
2018-01-31,28732
2018-02-01,28553
2018-02-02,28370
2018-02-03,27849
2018-02-04,25957
2018-02-05,25752
2018-02-06,28222
2018-02-07,28252
2018-02-08,28793
2018-02-09,28550
2018-02-10,27745
2018-02-11,25281
2018-02-12,26109
2018-02-13,28845
2018-02-14,28521
2018-02-15,28279
2018-02-16,28112
2018-02-17,27372
2018-02-18,24868
2018-02-19,25469
2018-02-20,29379
2018-02-21,30053
2018-02-22,29356
2018-02-23,29752
2018-02-24,29147
2018-02-25,26578
2018-02-26,26388
2018-02-27,29304
2018-02-28,29395
2018-03-01,28822
2018-03-02,28335
2018-03-03,28123
2018-03-04,25994
2018-03-05,26068
2018-03-06,28158
2018-03-07,27698
2018-03-08,27522
2018-03-09,27542
2018-03-10,27075
2018-03-11,25554
2018-03-12,25108
2018-03-13,27984
2018-03-14,27795
2018-03-15,27532
2018-03-16,27632
2018-03-17,27048
2018-03-18,25255
2018-03-19,25953
2018-03-20,27177
2018-03-21,27648
2018-03-22,27646
2018-03-23,26890
2018-03-24,26263
2018-03-25,25103
2018-03-26,25879
2018-03-27,27433
2018-03-28,27417
2018-03-29,27523
2018-03-30,27918
2018-03-31,27515
2018-04-01,25406
2018-04-02,24694
2018-04-03,27273
2018-04-04,27792
2018-04-05,27909
2018-04-06,27754
2018-04-07,26819
2018-04-08,25422
2018-04-09,27502
2018-04-10,30035
2018-04-11,29404
2018-04-12,28110
2018-04-13,27406
2018-04-14,26829
2018-04-15,25746
2018-04-16,25541
2018-04-17,27229
2018-04-18,27092
2018-04-19,27438
2018-04-20,27022
2018-04-21,26552
2018-04-22,25996
2018-04-23,27207
2018-04-24,29389
2018-04-25,29095
2018-04-26,29230
2018-04-27,28477
2018-04-28,27195
2018-04-29,25443
2018-04-30,25606
2018-05-01,27717
2018-05-02,27935
2018-05-03,28004
2018-05-04,28310
2018-05-05,29677
2018-05-06,28124
2018-05-07,27638
2018-05-08,30187
2018-05-09,30450
2018-05-10,30269
2018-05-11,29408
2018-05-12,28024
2018-05-13,26265
2018-05-14,25804
2018-05-15,28362
2018-05-16,28574
2018-05-17,28348
2018-05-18,28422
2018-05-19,28187
2018-05-20,26599
2018-05-21,26181
2018-05-22,28228
2018-05-23,28705
2018-05-24,28673
2018-05-25,28078
2018-05-26,26889
2018-05-27,25213
2018-05-28,26096
2018-05-29,31437
2018-05-30,32257
2018-05-31,28974
2018-06-01,28101
2018-06-02,29100
2018-06-03,31050
2018-06-04,33003
2018-06-05,32902
2018-06-06,30718
2018-06-07,30056
2018-06-08,30258
2018-06-09,31993
2018-06-10,28520
2018-06-11,31596
2018-06-12,34754
2018-06-13,36539
2018-06-14,37312
2018-06-15,36128
2018-06-16,32321
2018-06-17,26884
2018-06-18,27526
2018-06-19,30917
2018-06-20,33041
2018-06-21,34204
2018-06-22,35353
2018-06-23,37598
2018-06-24,33582
2018-06-25,32323
2018-06-26,34407
2018-06-27,35378
2018-06-28,34550
2018-06-29,34922
2018-06-30,36317
2018-07-01,32915
2018-07-02,32994
2018-07-03,35008
2018-07-04,33196
2018-07-05,35337
2018-07-06,43468
2018-07-07,44896
2018-07-08,41176
2018-07-09,41034
2018-07-10,41701
2018-07-11,41374
2018-07-12,41909
2018-07-13,41885
2018-07-14,41528
2018-07-15,39428
2018-07-16,39818
2018-07-17,41607
2018-07-18,41772
2018-07-19,41394
2018-07-20,42120
2018-07-21,40720
2018-07-22,38182
2018-07-23,43999
2018-07-24,45488
2018-07-25,45957
2018-07-26,46133
2018-07-27,43336
2018-07-28,43162
2018-07-29,38738
2018-07-30,41346
2018-07-31,43114
2018-08-01,43549
2018-08-02,43605
2018-08-03,42467
2018-08-04,42658
2018-08-05,39573
2018-08-06,42223
2018-08-07,44008
2018-08-08,43706
2018-08-09,44250
2018-08-10,44702
2018-08-11,43450
2018-08-12,40469
2018-08-13,39036
2018-08-14,39937
2018-08-15,38592
2018-08-16,39723
2018-08-17,41315
2018-08-18,42589
2018-08-19,40064
2018-08-20,39093
2018-08-21,39822
2018-08-22,38551
2018-08-23,38505
2018-08-24,37498
2018-08-25,35256
2018-08-26,33155
2018-08-27,32941
2018-08-28,34773
2018-08-29,34880
2018-08-30,36645
2018-08-31,35429
2018-09-01,35475
2018-09-02,32258
2018-09-03,31884
2018-09-04,34533
2018-09-05,35852
2018-09-06,35631
2018-09-07,36766
2018-09-08,38378
2018-09-09,37662
2018-09-10,36020
2018-09-11,37511
2018-09-12,35383
2018-09-13,33444
2018-09-14,33826
2018-09-15,34938
2018-09-16,31632
2018-09-17,31793
2018-09-18,33395
2018-09-19,32794
2018-09-20,33047
2018-09-21,34558
2018-09-22,35005
2018-09-23,33266
2018-09-24,31684
2018-09-25,32848
2018-09-26,33883
2018-09-27,35148
2018-09-28,35803
2018-09-29,33324
2018-09-30,29611
2018-10-01,34254
2018-10-02,34724
2018-10-03,32194
2018-10-04,31194
2018-10-05,30315
2018-10-06,29730
2018-10-07,26993
2018-10-08,27507
2018-10-09,30534
2018-10-10,29827
2018-10-11,29292
2018-10-12,29127
2018-10-13,28993
2018-10-14,26281
2018-10-15,26550
2018-10-16,28800
2018-10-17,28988
2018-10-18,29151
2018-10-19,29572
2018-10-20,29785
2018-10-21,28025
2018-10-22,27618
2018-10-23,29304
2018-10-24,29465
2018-10-25,29973
2018-10-26,30058
2018-10-27,29940
2018-10-28,28226
2018-10-29,27344
2018-10-30,29397
2018-10-31,28973
2018-11-01,28171
2018-11-02,29667
2018-11-03,29871
2018-11-04,27692
2018-11-05,27485
2018-11-06,29395
2018-11-07,29080
2018-11-08,29109
2018-11-09,28866
2018-11-10,28361
2018-11-11,26186
2018-11-12,25950
2018-11-13,28835
2018-11-14,28906
2018-11-15,29325
2018-11-16,28809
2018-11-17,28689
2018-11-18,26537
2018-11-19,26318
2018-11-20,28916
2018-11-21,28683
2018-11-22,28325
2018-11-23,23604
2018-11-24,25879
2018-11-25,25459
2018-11-26,26391
2018-11-27,29094
2018-11-28,28976
2018-11-29,28907
2018-11-30,28828
2018-12-01,28103
2018-12-02,26796
2018-12-03,27540
2018-12-04,29574
2018-12-05,29541
2018-12-06,30108
2018-12-07,29765
2018-12-08,28479
2018-12-09,26856
2018-12-10,27391
2018-12-11,29945
2018-12-12,29592
2018-12-13,29349
2018-12-14,29063
2018-12-15,28782
2018-12-16,26464
2018-12-17,27313
2018-12-18,29083
2018-12-19,28902
2018-12-20,29090
2018-12-21,29091
2018-12-22,28116
2018-12-23,26634
2018-12-24,26319
2018-12-25,26026
2018-12-26,24318
2018-12-27,28103
2018-12-28,28679
2018-12-29,28786
2018-12-30,27233
2018-12-31,26639
2019-01-01,27676
2019-01-02,26928
2019-01-03,28587
2019-01-04,28357
2019-01-05,27899
2019-01-06,27205
2019-01-07,27000
2019-01-08,25048
2019-01-09,27640
2019-01-10,27838
2019-01-11,27267
2019-01-12,27059
2019-01-13,25474
2019-01-14,26741
2019-01-15,29406
2019-01-16,28930
2019-01-17,28531
2019-01-18,26889
2019-01-19,26031
2019-01-20,24042
2019-01-21,23591
2019-01-22,26143
2019-01-23,28281
2019-01-24,26782
2019-01-25,26917
2019-01-26,26504
2019-01-27,24414
2019-01-28,24279
2019-01-29,28151
2019-01-30,28245
2019-01-31,28215
2019-02-01,28404
2019-02-02,27756
2019-02-03,26229
2019-02-04,25625
2019-02-05,28282
2019-02-06,26360
2019-02-07,22194
2019-02-08,29479
2019-02-09,27618
2019-02-10,25567
2019-02-11,25390
2019-02-12,26696
2019-02-13,27202
2019-02-14,26938
2019-02-15,25874
2019-02-16,25548
2019-02-17,25116
2019-02-18,25044
2019-02-19,26779
2019-02-20,27482
2019-02-21,28219
2019-02-22,28165
2019-02-23,28686
2019-02-24,25686
2019-02-25,25086
2019-02-26,27895
2019-02-27,22133
2019-02-28,21763
2019-03-01,21752
2019-03-02,21330
2019-03-03,20747
2019-03-04,20480
2019-03-05,21997
2019-03-06,22192
2019-03-07,22409
2019-03-08,22015
2019-03-09,22167
2019-03-10,21108
2019-03-11,21428
2019-03-12,22552
2019-03-13,21873
2019-03-14,21426
2019-03-15,21769
2019-03-16,20886
2019-03-17,20720
2019-03-18,20965
2019-03-19,23082
2019-03-20,22585
2019-03-21,22321
2019-03-22,22820
2019-03-23,22734
2019-03-24,21419
2019-03-25,22254
2019-03-26,24256
2019-03-27,23741
2019-03-28,23964
2019-03-29,23736
2019-03-30,23505
2019-03-31,23929
2019-04-01,23915
2019-04-02,26967
2019-04-03,26535
2019-04-04,26277
2019-04-05,24401
2019-04-06,23695
2019-04-07,21368
2019-04-08,24580
2019-04-09,26837
2019-04-10,23509
2019-04-11,24142
2019-04-12,26259
2019-04-13,21215
2019-04-14,20943
2019-04-15,24976
2019-04-16,26488
2019-04-17,26409
2019-04-18,27146
2019-04-19,29948
2019-04-20,28741
2019-04-21,25442
2019-04-22,23485
2019-04-23,27527
2019-04-24,29287
2019-04-25,30511
