,DB
2,1.1074421143839188
3,1.1807596743335314
4,1.08512676049234
5,1.041116472041225
6,1.1133294897160362
7,1.1934032151104166
8,1.2625864688913828
9,1.2238367749167434
10,1.250405352100094
11,1.1821679808313625
12,1.236981679314095
13,1.1906469762411633
14,1.2275393593260726
