,DB
2,1.0101201128538102
3,0.9300970635398039
4,0.9143837893829565
5,0.9920775922700841
6,1.1125481528249879
7,1.1692555361768584
8,1.0898328386807665
9,1.2201516762170095
10,1.2440427588766598
11,1.245811028914365
12,1.1975991668434534
13,1.1895335060819712
14,1.1767001520074634
