,DB
2,0.9151865401220853
3,0.9501124994604068
4,0.7803439979203336
5,0.9544383210294896
6,0.9937292612732631
7,1.0778952494729606
8,1.025557402795865
9,1.0000855486846114
10,0.9942765281785462
11,1.0207936537323195
12,1.096478781116056
13,1.0880203173679994
14,1.107065100196603
