,DB
2,1.1945996369707812
3,1.1547349427547806
4,1.153002751289951
5,1.2554695524007948
6,1.3488057903723263
7,1.305355540687471
8,1.3048085747274247
9,1.2940493514907887
10,1.307139664720274
11,1.2848595236214768
12,1.2375632123678866
13,1.2805769177564246
14,1.2383039356491936
