,DB
2,0.5646668874995749
3,0.8350060010077346
4,0.7619111164012907
5,0.6303297372037937
6,0.756520033121761
7,0.7198429095045507
8,0.7974020699135947
9,0.7899219568770971
10,0.7604122302432734
11,0.701635088736678
12,0.6243456420102597
13,0.6286191745730189
14,0.5720992942162548
