,DB
2,0.8805197669828921
3,0.705401186963147
4,0.8185251676950012
5,0.9684762933458803
6,0.9431409166112065
7,1.0446303629749705
8,1.024082228542749
9,1.0155250731908336
10,1.0216266608831213
11,1.1019289319957741
12,1.0270909272858901
13,1.0672648761912442
14,1.1040720688463568
