,DB
2,0.9435076302621717
3,1.0364356404907975
4,1.1475823086270287
5,1.146825100161896
6,1.1865412510449724
7,1.0974663047066318
8,1.093074899628973
9,1.1402127738727799
10,1.1403081623257396
11,1.1335949392544598
12,1.1414145396475692
13,1.209328118400598
14,1.1501959914276738
