,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9113824385197602
5,1.070522599055596
6,1.10620299984766
7,1.1791134331150652
8,1.132758216013412
9,1.0673179604051748
10,1.0798591055025533
11,1.0948753110865974
12,1.1327537813458264
13,1.1940358685001438
14,1.1963686853079865
