date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-09-08,37215,38229,38687,37909,37219,36381,33826,30466,27601,26052,25354,24413,24040,24420,25191,26991,28719,30935,32917,35194,37125,39298,41752,43766
2015-09-09,45417,45779,45462,44203,43490,42583,39385,35216,31618,29202,27722,26522,25900,26018,26999,29319,30655,32997,35492,38072,40382,42478,44685,45677
2015-09-10,46067,45428,45049,44278,44374,43876,40789,36364,32707,30072,28439,27242,26656,26865,27747,29692,31622,33142,35327,37737,39851,41805,44019,45495
2015-09-11,46651,47251,46626,45239,44799,43462,40296,36015,32092,29618,27691,26411,25735,25936,27071,29109,30726,32717,34921,37192,39280,40997,42978,44301
2015-09-12,45172,45498,44499,42409,41616,40247,37587,34234,31193,28858,27339,26262,25499,25244,25699,26345,26809,27942,29290,30884,32248,33396,34512,35420
2015-09-13,36146,36349,36118,35331,35603,34984,33315,31121,28725,26986,25899,25086,24735,24277,24100,24183,24290,25725,27378,29288,30943,32540,34367,35874
2015-09-14,37012,37534,37596,36629,36372,35369,33030,29992,27402,25503,24849,24206,23906,24314,25654,28041,29098,30350,31618,32958,33852,34466,34775,35124
2015-09-15,35192,35147,34656,34104,34895,34354,32468,29865,27425,26201,25212,24454,24280,24603,25973,28557,29850,30585,31317,31945,32266,32151,32728,32904
2015-09-16,32917,32898,32352,31996,32843,32320,30552,27946,25558,24480,23635,22975,22655,23091,24393,26643,27587,28475,29160,29812,30151,30050,30289,30681
2015-09-17,31043,31238,31060,30791,31592,31049,29345,26860,24993,23608,22825,22157,21963,22434,23835,25948,27122,28000,28730,29337,29434,29603,30296,30953
2015-09-18,31818,32261,32149,31623,32161,31796,30033,27339,25506,24370,23488,22841,22603,23048,24025,25890,27162,28227,29365,30018,30662,30997,31930,33185
2015-09-19,34351,35190,34980,33950,34015,33008,31063,28688,26364,24650,23527,23128,22591,22530,22903,23428,23923,25291,26389,27488,28999,30575,32280,33947
2015-09-20,35236,35988,36279,35447,35143,33832,31807,29418,27205,25426,24062,23109,22460,22223,22189,22390,22624,24090,25917,28126,30574,33091,35431,37748
2015-09-21,39665,40631,41046,40199,39815,38228,35351,31701,28724,26602,25339,24434,24013,24384,25349,27478,28877,30743,32683,34470,35827,36977,38293,39268
2015-09-22,39912,39845,39352,38309,38157,36826,34006,30483,27495,25676,24327,23440,23378,23704,24605,26809,28129,29254,30343,31417,32489,33455,34778,35887
2015-09-23,36712,37078,36506,35323,35576,34223,31812,28737,26074,24454,23308,22498,22128,22424,23585,25694,26912,28043,29155,30388,31589,32772,34447,36056
2015-09-24,37309,38009,37838,36896,37052,35648,33136,29913,27194,25494,24213,23382,23013,23339,24445,26476,27506,28811,30403,32058,33680,35462,37017,38638
2015-09-25,40226,41221,40507,39173,39059,37731,34941,31444,28302,26046,24674,23784,23310,23513,24577,26698,28052,29574,31381,33191,34950,36599,38737,40332
2015-09-26,41455,41561,40659,39032,38689,37328,34820,31860,29221,26875,25231,24368,23705,23434,23653,24408,24681,26186,27856,29738,31657,33517,35273,36845
2015-09-27,37864,38361,37891,36671,36271,34670,32535,30101,27670,25700,24240,23160,22776,22452,22606,22902,23031,24262,25735,27479,28901,30318,32138,33774
2015-09-28,34881,35372,35192,34619,34748,33463,31275,28420,25875,24565,23582,22875,22523,22947,24082,26272,27579,28762,30020,31444,32536,33685,35038,36322
2015-09-29,37315,37650,36824,35807,35952,34532,31933,28742,26066,24241,23394,22698,22292,22599,23758,25706,26641,27681,28826,30035,30866,31620,32694,33718
2015-09-30,34474,34968,34585,33879,34306,33052,30837,27827,25349,23843,22720,21913,21617,22313,23610,25517,26686,27745,28876,29884,30842,31733,33027,34192
2015-10-01,35048,35378,34977,34407,34779,33697,31449,28340,25882,24182,23073,22236,21843,22223,23533,25767,27044,28201,29191,30188,30864,31439,32364,33037
2015-10-02,33605,33876,33443,32840,33513,32437,30379,27508,25273,23846,22660,22273,21951,22230,23201,25553,26408,27626,28586,29380,30009,30584,31557,32290
2015-10-03,32976,32939,32485,31776,32126,31040,29396,27234,25160,23646,22443,21836,21416,21054,21228,22046,22394,23740,24846,25659,26297,26901,27300,27848
2015-10-04,28826,29157,29098,28685,29340,28516,27227,25302,23772,22547,21649,21307,20623,20452,20551,20850,21068,21884,22544,22878,23227,23353,23573,23570
