,DB
2,0.5938814996780751
3,0.6352533507752884
4,0.8232178450249836
5,1.0157001254523073
6,0.992866444837103
7,1.0200514070591182
8,1.0391321279237278
9,1.0627593233309856
10,0.978609185443579
11,1.058638782959912
12,0.7973760694582851
13,0.7822183334932507
14,0.8935657853984479
