,DB
2,1.1945996369707812
3,1.1556398459242339
4,1.153002751289951
5,1.2529130943686133
6,1.211351510486299
7,1.3122338920421233
8,1.2770779902652953
9,1.306843436122612
10,1.298003682439255
11,1.2850254909696717
12,1.2839479862074372
13,1.2446890116455054
14,1.2873033131327527
