,DB
2,0.5776765423920475
3,0.7521905542563276
4,0.8211877819632334
5,0.9846565787371142
6,1.067589408569375
7,1.0993312146171503
8,1.0605519952022373
9,1.0879184933083057
10,1.139112114782136
11,1.128180587668437
12,1.1568072307493822
13,1.115388492499821
14,1.2146825743409517
