,DB
2,1.1140946490952532
3,1.1386524331314443
4,1.074546533129658
5,1.1079064661300804
6,1.0009660836061929
7,1.0581863810350172
8,1.1231338918721696
9,1.1362789944414589
10,1.1157571229663226
11,1.142954146533415
12,1.2209181654133905
13,1.1374874288817802
14,1.0858300099319842
