,DB
2,1.1606382176107695
3,1.1825015886808903
4,1.1739503801322728
5,1.1165443877304555
6,1.2349737469674693
7,1.1961121362739264
8,1.237419482338424
9,1.2631584731766299
10,1.3069432750717367
11,1.2994751347278688
12,1.294226792488595
13,1.2731672643261573
14,1.292614046026772
