,DB
2,0.9435076302621717
3,1.0364356404907975
4,1.1424458430188382
5,1.149435945321502
6,1.197890447145397
7,1.0942348442745515
8,1.1719455381271318
9,1.144186325929985
10,1.1611714430301598
11,1.103649864015149
12,1.1529107436710293
13,1.141894600920459
14,1.1822053240987178
