,DB
2,0.9435076302621717
3,1.0364356404907975
4,1.173008468077366
5,1.2297945563702233
6,1.1856242032382167
7,1.1043519884751634
8,1.1666348962061075
9,1.1802823216595597
10,1.2073370833796395
11,1.1432997742873199
12,1.1541424869964696
13,1.1300308974943412
14,1.1602902007041558
