,DB
2,1.1092693577724844
3,1.0724346140928496
4,1.2828151863786976
5,1.3158378976912832
6,1.2597870772094772
7,1.185088643658355
8,1.2077592709074798
9,1.1815227277253277
10,1.1124878760751624
11,1.069019519892106
12,1.1919929378170926
13,1.0827517347286375
14,1.1433863711240413
