,DB
2,0.9486614334901087
3,0.7277952163828413
4,0.8399453683572583
5,0.9937106286162096
6,1.0692816731124017
7,1.0117353969968035
8,1.057597054439896
9,1.0184507529811933
10,1.030701475501799
11,1.005258375686294
12,0.9900455781651177
13,1.008740551680416
14,1.0596117837291712
