,DB
2,0.9740151329972268
3,1.1390125783101663
4,1.1997653529820522
5,1.1704575520616156
6,1.259298247797691
7,1.306302932047857
8,1.3229047431471501
9,1.2853359263183188
10,1.2864716739225355
11,1.2407465716636024
12,1.2964379719340047
13,1.3026818099447637
14,1.3749040445950047
