,DB
2,0.8756682773276043
3,1.2715987195704872
4,1.2011416766351868
5,1.1826950457513563
6,1.1204428710406498
7,1.2189893295366745
8,1.165583091102466
9,1.1946016190287878
10,1.1269877199183003
11,1.0740769391425875
12,1.0463144721515425
13,1.0068720850577353
14,1.0441722996839666
