,DB
2,1.1606382176107695
3,1.1825015886808903
4,1.175152641126156
5,1.1161590710074036
6,1.2512437432848105
7,1.1947981926041447
8,1.2426775202492684
9,1.3001520758191258
10,1.322510397317751
11,1.3000242844803405
12,1.3024321945631685
13,1.2645649856718821
14,1.3652100918202517
