,DB
2,1.0785988038431211
3,0.7993190762678166
4,0.867939883824037
5,1.0384957493672957
6,1.0279198856082459
7,1.1039208258522677
8,1.082288556054845
9,1.0652385419358916
10,0.9481499998322741
11,1.1009566061437923
12,1.033276332229672
13,0.9073550764397622
14,1.0427026517880342
