,DB
2,1.1945996369707812
3,1.1547349427547806
4,1.153002751289951
5,1.2529280385395805
6,1.34716419058835
7,1.3047599553743485
8,1.3159127298002458
9,1.2724712658760247
10,1.307139664720274
11,1.3111080108744024
12,1.2251071932817899
13,1.3061817550774335
14,1.2879694681726996
