,DB
2,1.0101201128538102
3,0.9305073538377883
4,0.9143837893829566
5,0.9921609122643055
6,1.0950065208764521
7,1.1458282283790744
8,1.1014874407769475
9,1.2121682985961413
10,1.1757583975935042
11,1.201207930119221
12,1.1358013353128122
13,1.1492839814019238
14,1.1185418020822941
