,DB
2,0.9435076302621717
3,1.0364356404907975
4,1.1424458430188382
5,1.0733360449984897
6,1.1865412510449727
7,1.09116451112738
8,1.1633454906611678
9,1.1528004521146236
10,1.1838865868582484
11,1.195322022756744
12,1.212230838270028
13,1.152227315815373
14,1.157642549471203
