,DB
2,0.9740151329972268
3,1.1390125783101663
4,1.215583191892319
5,1.175676157185751
6,1.2649066819018273
7,1.2996943699526777
8,1.37373325372623
9,1.2616409351917066
10,1.2812445001138637
11,1.2308434349775215
12,1.298512449048882
13,1.285540752393077
14,1.3158329037826193
