,DB
2,1.1945996369707812
3,1.1556398459242339
4,1.153002751289951
5,1.2529280385395805
6,1.198642095750335
7,1.2918992305534005
8,1.2983118194515442
9,1.3022906112323613
10,1.311357058415678
11,1.2965333965756436
12,1.2328123541452873
13,1.2354532462500587
14,1.2304040017646554
