,DB
2,0.8803448475282744
3,0.8699011034995316
4,0.8866695089157499
5,0.9897579442661474
6,1.0471705495318238
7,1.093647761102449
8,1.1564258304159711
9,1.1044072455168086
10,1.1346640749158028
11,1.0923729909785371
12,1.1174144178946037
13,1.1453871111525775
14,1.1268616158825309
