,DB
2,1.1606382176107695
3,1.1825015886808903
4,1.175152641126156
5,1.117474585441958
6,1.2551453276628095
7,1.1997048025159693
8,1.2526931320716468
9,1.2744078161549388
10,1.285544082641167
11,1.2410750685943763
12,1.3257288677970016
13,1.2447062867087308
14,1.2708426868026443
