,DB
2,0.9834815469370186
3,1.1270856328071137
4,1.1571296976559493
5,1.184422625968692
6,1.1677031189065008
7,1.1860191961199527
8,1.1594002994105936
9,1.1143536807052123
10,1.1599950555683394
11,1.1571897874715547
12,1.129045505961401
13,1.2342560054022935
14,1.1738896627644961
