,DB
2,0.7824703063026551
3,0.9589806110387652
4,0.9858521580829018
5,1.1482174080211565
6,1.0968026032970701
7,1.1834897029137956
8,1.1658012022045376
9,1.1242243197833228
10,1.205822335771097
11,1.1961624697535045
12,1.1541162484358827
13,1.100948715405108
14,1.1171195440654602
