,DB
2,1.014864124235824
3,1.1561490447122675
4,1.1528739613506744
5,1.1522853722025057
6,1.1192065900529917
7,1.038629718887765
8,1.0815578265600267
9,1.0446849271906193
10,1.083383542384257
11,1.137219797469858
12,1.0990693412313246
13,1.157756914893768
14,1.1585757617763264
