,DB
2,1.014864124235824
3,1.157723895493769
4,1.1528739613506742
5,1.1532375854978767
6,1.119804938184583
7,1.0457540766878275
8,1.0749525765004353
9,1.0855655129744974
10,1.083773287378881
11,1.058993573487491
12,1.0916553296740987
13,1.151081487984871
14,1.1583803204580805
