,DB
2,0.852629991118314
3,0.9352741691204218
4,1.0029744871320094
5,1.1548285762878923
6,1.057372616474142
7,1.2106148449525678
8,1.2288203313274635
9,1.223218128683194
10,1.2799817982378705
11,1.2378050250019828
12,1.249392435873963
13,1.2275584235778896
14,1.2053743922889824
