,DB
2,0.9592430327187685
3,0.8483355858386279
4,0.9113824385197602
5,1.0777421263512543
6,1.078316364740224
7,1.1655862925744738
8,1.127202765702533
9,1.1539292797686116
10,1.0664369745672801
11,1.1694321653888464
12,1.176926230749875
13,1.1408938822482961
14,1.1494387863155673
