,DB
2,0.9231605098481158
3,0.9526667861040422
4,1.009936086835364
5,1.132423537964661
6,0.9746093531392656
7,1.1174205129258927
8,1.0275682601111742
9,1.0626194843150296
10,1.0527852130831765
11,1.0043588656986455
12,0.987762633015855
13,1.0577208059382204
14,1.0504070130767649
