,DB
2,1.0785988038431211
3,0.8004647568225617
4,0.8679398838240369
5,1.0362883716383284
6,0.9770662731613732
7,1.0576876097793837
8,1.1027176080794203
9,1.0617347542955768
10,1.0728698109397563
11,1.1415514127928887
12,0.9997289790832262
13,1.0362534294334462
14,1.0126544638287296
