,DB
2,1.1074421143839188
3,1.1807596743335314
4,1.0847720911041772
5,1.0428404805561
6,1.1133294897160362
7,1.1698526659687896
8,1.1754374887841879
9,1.203387842823737
10,1.248663360700884
11,1.2465408886938627
12,1.2416276876630763
13,1.2157707512207205
14,1.2044083262627985
