,DB
2,0.984056480433892
3,1.125570953970906
4,1.1485960002720428
5,1.184422625968692
6,1.1072508217991546
7,1.1859905607558858
8,1.1204966117128636
9,1.1165718298547236
10,1.1702395197803637
11,1.1525617208967955
12,1.1759578066147327
13,1.1872187234486484
14,1.1594002092780578
