,DB
2,1.1074421143839188
3,1.1807596743335314
4,1.08512676049234
5,1.0229392618409814
6,1.1031497110100121
7,1.1799944320171447
8,1.2306407528074637
9,1.2335737438461458
10,1.237052166169314
11,1.2966390966991828
12,1.2149984982916624
13,1.2293947590089103
14,1.227914693028925
