,DB
2,0.5776765423920475
3,0.7521905542563276
4,0.8211877819632334
5,0.9846565787371142
6,1.077326849922041
7,1.0993312146171503
8,1.0701288197249657
9,1.0710097895332817
10,1.1581873450430684
11,1.1179720250797747
12,1.1627252966112975
13,1.1823160290178842
14,1.2392454996706328
