,DB
2,1.1092693577724844
3,1.0724346140928496
4,1.3264332295075563
5,1.261816921457407
6,1.190992503249822
7,1.186811080667048
8,1.1540000405450597
9,1.1134102661504246
10,1.1234335961199942
11,1.0817738863547588
12,1.1136553661425814
13,1.1247954133714086
14,1.167728136381173
