,DB
2,1.0785988038431211
3,0.7993190762678166
4,0.8679398838240369
5,1.0371258220507031
6,1.0109246878973048
7,0.982211947883325
8,1.2038127704181114
9,1.130716892943835
10,1.0543127644075925
11,1.035695786108335
12,0.8390359153296957
13,0.9713046340486807
14,1.0075253645369404
