,DB
2,1.1606382176107695
3,1.1825015886808903
4,1.175152641126156
5,1.116603652018243
6,1.2512437432848105
7,1.1970355667876433
8,1.242235001303291
9,1.2758164733508868
10,1.3040133717133984
11,1.2874763868098087
12,1.259766134450903
13,1.3623617527163838
14,1.2952791090801088
