,DB
2,0.8803448475282744
3,0.8699011034995316
4,0.8866695089157499
5,0.9878538205249123
6,1.0589755185645855
7,1.0945968994462043
8,1.1116313737237098
9,1.149582511322329
10,1.1153284401050538
11,1.0923729909785371
12,1.1173160741356905
13,1.1028536139469511
14,1.1301823679858656
