,DB
2,1.1631057779761467
3,1.057993269925683
4,1.0960480989272496
5,1.1873506665818339
6,1.2186367675426766
7,1.0766920333057348
8,1.139700932671619
9,1.1429500157615125
10,1.1030971236611884
11,1.1260216197707218
12,1.1640392613912143
13,1.2028734301308586
14,1.2239011030469964
