date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-08-10,98947,96935,96130,92457,86486,80521,76398,73441,71601,71160,72323,76286,80361,84358,89007,93603,98151,102020,105289,107678,108563,109656,110038,108985
2015-08-11,106757,103203,101260,96499,88657,82055,77085,73576,71245,70266,71179,74733,78463,82359,87040,91615,95884,99541,102378,104627,105860,106671,106385,105019
2015-08-12,102516,98923,97233,92496,85005,78500,73730,70411,68215,67351,68225,71884,75517,79350,83778,87816,92535,96577,99894,102836,104783,106190,106600,105616
2015-08-13,103187,99537,97990,93283,85987,79497,74589,71210,69012,68039,68911,72646,76602,80281,84700,89370,94250,98527,102497,106087,108259,109714,109850,108733
2015-08-14,106101,102770,101690,97050,89724,82747,77694,74186,71668,70455,71329,75127,79260,83201,87968,93222,98081,102979,107142,110509,112888,114321,113984,111978
2015-08-15,108136,103705,101032,96074,88965,82095,76716,72792,69791,67983,67516,68279,68916,72670,79063,85693,91971,96956,100670,103544,105617,107169,107844,107027
2015-08-16,103890,99769,97872,93536,86925,80488,75228,71599,68775,67006,66332,66572,66809,70293,76647,83102,89110,94075,97915,100679,102387,103511,104281,103772
2015-08-17,101554,98851,97611,92986,86401,79938,75458,72147,70147,69395,70640,75295,80150,84295,88898,93641,98509,102698,106037,108316,108738,108420,107286,105411
2015-08-18,102616,100031,98712,93285,85918,79509,74811,71872,69801,69090,70393,74745,79447,82855,86480,90819,95243,98813,101527,103606,104106,103476,102439,100721
2015-08-19,98261,96469,95808,90995,84149,78417,74464,71228,69428,68926,70311,74325,79190,82420,85500,88554,91060,92662,93616,94039,93299,92456,92208,91156
2015-08-20,89436,88296,88387,84158,77858,72527,68767,65953,64292,63752,65004,69064,73332,76077,78660,81102,83296,84712,86072,87586,88302,88697,89016,87997
2015-08-21,86397,84916,85042,81491,75575,70221,66461,64166,62757,62355,63578,67320,71307,74566,78323,81733,84762,87058,89432,91232,92254,92808,92753,91540
2015-08-22,88912,86290,85886,82249,76757,71624,67507,64592,62655,61736,61874,62815,63832,66574,71259,75821,79421,82449,84786,86580,87473,88060,88029,87248
2015-08-23,84934,83052,82747,79199,74333,69679,65961,63057,61433,60380,59998,60450,61023,63534,68197,72695,76232,79225,81738,83915,85505,86704,87569,87735
2015-08-24,86127,84485,84110,79926,74249,69266,65739,63400,62105,61782,63168,67149,71503,74691,78043,81341,84248,86332,88277,89991,90979,91481,91483,90520
2015-08-25,88743,87463,86881,82042,75772,70497,66866,64441,62921,62462,63741,67668,71832,74040,76612,78953,81108,82662,84151,85439,85978,86426,86639,85995
2015-08-26,84676,83664,83354,78881,72742,67656,64242,62139,60606,60325,61609,65614,70248,72760,75404,77764,80290,82315,83950,85871,86924,87966,88462,87936
2015-08-27,86422,85041,84896,80353,73825,68601,64895,62819,61282,60772,62004,65958,70367,72954,75642,78340,81060,83019,85365,87464,88786,89407,89814,88870
2015-08-28,86976,85934,85946,81476,75262,69769,65809,63393,61773,61537,62572,66482,70769,73822,76551,79582,82680,85481,87635,89745,91073,91619,90976,89670
2015-08-29,87060,85382,84453,80427,75328,70357,66541,63889,62181,61205,61198,62463,63799,65827,69925,74204,77616,80282,82310,83754,84867,85549,86040,85872
2015-08-30,84448,83575,82961,79632,74790,70214,66380,63587,61774,60695,60327,60888,61611,63838,68343,72901,77322,81304,84974,88094,90339,92160,93631,93943
2015-08-31,92431,91258,90351,85382,79007,73222,69216,66573,64783,64308,66015,70679,75933,79469,83321,87847,92633,97068,101291,104712,106826,107919,108118,106890
2015-09-01,104412,102648,101017,94792,86833,79981,75147,71595,69472,68616,69589,73999,79616,82654,86776,91941,97376,102373,106472,110108,112255,113250,113460,111693
2015-09-02,108789,107147,105402,98529,90377,83591,78329,74779,72510,71407,72320,76831,82415,85768,89319,93993,99267,103914,107682,110634,111948,112507,112315,110480
2015-09-03,107800,105738,103773,97396,89316,82189,77262,73677,71394,70411,71602,76103,81705,84979,89235,94227,99559,104593,108322,110780,112059,112896,112807,111120
2015-09-04,108127,105791,103841,97532,89723,83064,77721,74204,71884,70803,71698,75496,80484,83715,87945,92954,97994,102231,105887,108861,110532,111154,110538,107961
2015-09-05,104011,101306,98915,93491,86898,80608,75431,71729,69254,67578,67021,67666,68866,71294,76768,82767,88570,93496,97257,100009,101725,103038,103386,102265
2015-09-06,98993,96727,94599,89732,84022,78424,73931,70452,68014,66333,65409,65658,66192,68778,74957,81679,87868,93505,98407,101837,104075,105135,105392,104169
2015-09-07,100595,97945,95149,90148,83924,77968,73381,69910,67493,66070,65595,66347,66951,68728,74137,81024,87688,93318,97458,100287,102022,103152,103377,102390
2015-09-08,99943,98962,96898,90883,83615,77547,73322,70431,68725,68164,69645,74673,80854,84242,87899,92304,97267,101266,104492,106805,107304,106747,105603,103479
2015-09-09,100853,99700,97287,91014,83583,77431,72822,69966,68106,67316,68613,73118,78619,80560,82528,85072,87648,89718,91654,93129,93715,93980,93905,92566
2015-09-10,90542,90030,88580,83298,76616,71279,67576,65195,63621,63119,64549,69200,74736,76940,79637,82767,85777,88392,90486,92144,93065,93232,92626,90985
2015-09-11,88650,88542,86933,81801,75435,70105,66306,63925,62416,61942,63351,67576,72973,75010,76681,78236,79471,80208,80828,81215,80978,80047,79276,77744
2015-09-12,75953,76258,75454,72290,68217,64014,60907,58815,57422,56778,57049,58416,59979,61772,64855,67206,68823,69904,70476,70905,71005,71261,71315,70904
2015-09-13,69724,70411,69738,66815,63111,59474,56678,54728,53502,52755,52684,53371,54267,55954,59187,61507,63359,64876,66023,66910,68006,69620,71025,71879
2015-09-14,71552,72861,72229,68475,63813,60082,57342,55898,55145,55388,57290,62082,67853,70129,72277,74511,76871,78049,79866,82914,84559,85992,86889,86572
2015-09-15,85136,85872,84397,79228,73169,68022,64365,62062,60712,60474,61967,66532,72152,74378,76554,79304,82205,85122,87974,91002,92958,94435,94702,93334
2015-09-16,90899,90990,88845,83336,76743,70956,67127,64480,62842,62335,63472,67834,73532,75636,78205,81794,85305,88730,92390,95512,97746,99036,99639,98482
2015-09-17,96043,95449,92725,86925,80045,74066,69871,66837,65118,64513,65789,70310,76175,78778,81428,84494,88090,91266,94603,97327,99319,100437,100576,99093
2015-09-18,96420,95721,93259,87453,80342,74213,69935,67012,65270,64478,65681,70057,75678,77888,80347,83126,86038,88753,91377,93467,94345,94594,94112,92301
2015-09-19,89949,89208,86896,82551,77341,71911,67784,64977,63042,61878,61619,62529,64384,66158,69706,72893,75227,76844,78014,79015,79848,80394,80624,79598
