date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster
2015-07-06,89452,87034,85840,83864,78545,72845,68584,65545,63804,63297,64521,67543,72132,77275,82152,86928,91549,95720,99066,101417,102825,103393,103568,102585,0
2015-07-12,94498,91869,90131,88220,82988,77570,72966,69463,67048,65408,64695,64409,64555,68505,74669,80655,86101,90792,94632,97700,100013,102093,103672,104461,0
2015-07-13,103534,100717,98663,96121,89659,82631,77445,73817,71436,70583,71475,74294,78485,84135,89764,94831,99533,103796,106608,109007,111058,112784,114067,113907,1
2015-07-14,112095,108836,106119,101872,94282,86772,81111,77106,74603,73190,73893,76556,80594,86345,91793,96669,101420,105295,108273,110582,111637,111885,111437,109853,1
2015-07-15,106904,102790,99954,96730,89345,81951,76682,72850,70308,69045,69399,71921,75433,80073,84371,88690,92571,96243,99214,101693,103513,104167,104273,101971,2
2015-07-16,100619,97380,95540,92567,86118,79340,74516,71130,68975,68016,68835,71732,75506,80078,84487,88561,92539,95761,98323,100905,102538,103337,103576,102590,0
2015-07-17,100815,98525,97319,94288,88164,81992,77289,73985,71830,70859,71846,75140,78982,84445,90271,95905,101119,105651,109157,112092,113991,114478,114278,113313,1
2015-07-18,110653,107087,104329,101095,94481,87568,81700,77055,73844,72012,71360,71732,72851,77549,84267,91148,96865,101094,103628,105461,107196,108454,109195,108719,2
2015-07-19,106444,103205,100218,97159,91114,84847,79458,75471,72574,70724,69775,68986,69612,73522,79377,84929,89643,93363,96539,99045,101198,102694,103864,104260,2
2015-07-20,102818,99750,97376,94312,88015,81641,76834,73475,71353,70329,71392,74395,78750,84277,89674,94610,99156,102783,105686,108076,109254,109427,109294,108199,2
2015-07-21,105962,102920,100385,96866,89568,82648,77459,73824,71569,70446,71321,74119,77754,82659,87513,92013,96337,99674,102244,104363,105599,106193,106124,104975,2
2015-07-22,102745,99088,96458,93277,86285,79448,74452,71076,69009,68076,68929,71729,75571,80321,84944,89326,93607,96921,99951,102594,104193,104764,104866,103947,2
2015-07-23,101733,98505,96449,93284,86648,80068,75151,71741,69535,68607,69531,72440,76344,81066,86393,91507,96456,100529,104146,107073,109309,110587,111084,110601,2
2015-07-24,108054,104401,101751,98318,90980,83873,78328,74610,72066,70710,71544,74152,77827,82929,88227,93775,98867,103280,107035,109933,111753,112936,113274,112180,1
2015-07-25,109461,105507,102542,98888,92013,84958,79524,75356,72487,70628,70248,70531,71625,75940,82236,88399,93522,98175,101854,104502,106736,108421,108532,107570,2
2015-07-26,104767,100984,98463,94937,88833,82572,77466,73470,70746,68815,67785,67508,67770,71494,77546,83606,88709,93370,97457,100333,102512,104141,105360,105308,0
2015-07-27,103796,100760,98801,95787,89286,82663,77677,74185,72028,71127,72310,75631,79820,85631,91641,97907,104004,109013,113239,116438,118060,119110,119043,117665,1
2015-07-28,115190,111321,108618,103920,96007,88316,82643,78446,75659,74292,74899,78020,82157,87374,93455,99373,105229,110198,114461,117350,119216,119602,119198,117780,1
2015-07-29,115529,112321,109585,104809,96930,89291,83693,79504,77046,75850,76600,79891,83625,88258,93459,99060,104494,108733,112051,115318,116959,116892,116620,114929,1
2015-07-30,111830,107402,104110,99726,91848,84246,79002,75075,72474,71299,71989,74907,78347,83339,88562,93504,98952,103337,106861,109758,111899,112928,112298,110061,1
2015-07-31,107182,103277,100655,96814,89417,82229,76923,73332,70822,69717,70286,73064,76864,82021,87594,92963,97531,101565,104846,107642,109199,110200,110192,108833,2
2015-08-01,105521,100449,97011,92942,86104,79298,73980,69954,67215,65509,64916,65235,65815,69776,75751,81366,86136,90250,93486,96105,98449,100196,101595,101583,0
2015-08-02,99573,95802,93225,89601,83309,77408,72632,69196,66569,65008,64100,64101,64259,68321,74830,81734,87999,93817,98833,102361,105120,107189,108376,108362,0
2015-08-03,106101,102318,99508,94514,87025,80305,75285,71585,69367,68502,69267,72440,75889,80766,85934,91094,96035,100200,103834,106615,107939,108413,108347,107400,2
2015-08-04,104997,101061,98747,94475,86956,80159,75119,71478,69173,68120,68985,72059,75349,79729,84311,88879,93771,97668,100805,103394,104931,105624,105248,103842,2
2015-08-05,101333,98176,96746,92943,86040,79515,75064,71829,69770,68857,69880,73191,76610,80669,84780,89049,93182,96731,100080,102424,103253,103318,102814,101794,2
2015-08-07,98939,96056,95209,91481,85243,79335,74687,71536,69397,68440,69432,72693,76189,80187,84568,88850,92805,96266,99531,102512,104448,105417,105658,104470,0
2015-08-10,98947,96935,96130,92457,86486,80521,76398,73441,71601,71160,72323,76286,80361,84358,89007,93603,98151,102020,105289,107678,108563,109656,110038,108985,2
2015-08-11,106757,103203,101260,96499,88657,82055,77085,73576,71245,70266,71179,74733,78463,82359,87040,91615,95884,99541,102378,104627,105860,106671,106385,105019,2
2015-08-12,102516,98923,97233,92496,85005,78500,73730,70411,68215,67351,68225,71884,75517,79350,83778,87816,92535,96577,99894,102836,104783,106190,106600,105616,2
2015-08-13,103187,99537,97990,93283,85987,79497,74589,71210,69012,68039,68911,72646,76602,80281,84700,89370,94250,98527,102497,106087,108259,109714,109850,108733,2
2015-08-14,106101,102770,101690,97050,89724,82747,77694,74186,71668,70455,71329,75127,79260,83201,87968,93222,98081,102979,107142,110509,112888,114321,113984,111978,1
2015-08-15,108136,103705,101032,96074,88965,82095,76716,72792,69791,67983,67516,68279,68916,72670,79063,85693,91971,96956,100670,103544,105617,107169,107844,107027,2
2015-08-16,103890,99769,97872,93536,86925,80488,75228,71599,68775,67006,66332,66572,66809,70293,76647,83102,89110,94075,97915,100679,102387,103511,104281,103772,0
2015-08-17,101554,98851,97611,92986,86401,79938,75458,72147,70147,69395,70640,75295,80150,84295,88898,93641,98509,102698,106037,108316,108738,108420,107286,105411,2
2015-08-18,102616,100031,98712,93285,85918,79509,74811,71872,69801,69090,70393,74745,79447,82855,86480,90819,95243,98813,101527,103606,104106,103476,102439,100721,2
2015-08-31,92431,91258,90351,85382,79007,73222,69216,66573,64783,64308,66015,70679,75933,79469,83321,87847,92633,97068,101291,104712,106826,107919,108118,106890,0
2015-09-01,104412,102648,101017,94792,86833,79981,75147,71595,69472,68616,69589,73999,79616,82654,86776,91941,97376,102373,106472,110108,112255,113250,113460,111693,1
